1327992343950221313,RT said want Covid vaccine He said many people Even television,Stacey,2020-02-04 00:00:00,USA
1327992347750227972,RT Bringing East Berlin London,Donna Sinclair 🇺🇸 🇮🇱,2020-02-04 00:00:00,USA
1327992367429914627,RT OK folks I ca put longer You getting CoronavirusVaccine sold,T Smith 💖,2020-02-04 00:00:00,USA
1327992386077671425,RT He care,Michelle Herunter,2020-02-04 00:00:00,Canada
1327992397419008001,e899d81a7b16504885399efebd1cd268 foxnewspersonjoebiden Biden advisers differ national coronavirus lockdown,Manfred Rosenberg,2020-02-04 00:00:00,Canada
1327992425747386370,Lockdown,Rk Agarwal,2020-02-04 00:00:00,India
1327992435209875456,Does anyone believe Lockdowns keep people coronavirus free,Marty Peebler,2020-02-04 00:00:00,USA
1327992440989642763,RT Proactive steps facilitate COVID19 vaccination Toronto 1 deliver largest mass immunization campaign ever un,Joanna 🇨🇦🐾,2020-02-04 00:00:00,Canada
1327992441400553472,RT Karnataka reports new COVID19 cases discharges 21 deaths November 14th Total cases state rise 8,The Satya Narayan Barik (Detective),2020-02-04 00:00:00,India
1327992442461642753,RT Over Victorians lost jobs Daniel Andrews crazy lockdown Now spend Billions taxpayer,Richard Lambert,2020-02-04 00:00:00,Canada
1327992454788820992,RT In past weeks Pakistan active coronavirus cases increased around,Fauzia Yazdani,2020-02-04 00:00:00,Pakistan
1327992476993540097,RT Share image social media Let raise awareness cause end lockdown Share,grumpycanuck,2020-02-04 00:00:00,Canada
1327992498963304448,RT Yes But KEY angle PERDUE DID IT TOO One Maybe luck BOTH OF TH,Complaints Department,2020-02-04 00:00:00,USA
1327992544559509504,RT GEORGIA Sen Kelly Loeffler profited coming Covid19 epidemic keeping constituents dark coati,carol exRepublican,2020-02-04 00:00:00,USA
1327992544618168323,CoronaWatch CALIFORNIA Corona update 15 Total Cases Deaths,SchoolFinds,2020-02-04 00:00:00,India
1327992587005857792,RT Peel four times weekly per 100K case level puts region red one short lockdown,Joanna 🇨🇦🐾,2020-02-04 00:00:00,Canada
1327992631142576128,RT US reported coronavirus cases deaths,Mary Ann Bernal,2020-02-04 00:00:00,USA
1327992655721140226,RT Maryland added new COVID19 cases far largest daily increase ever seen 20 deaths past,PragmaticObotsUnite,2020-02-04 00:00:00,USA
1327992690127106051,RT It administration less year enough coronavirus vaccines immuni,me,2020-02-04 00:00:00,USA
1327992700725956609,CoronaWatch TEXAS Corona update Total Deaths CoronaUpdates Statewise,SchoolFinds,2020-02-04 00:00:00,India
1327992707462033413,RT Delhi Need Blood Type At PSRI Sheikh Sarai Blood Component Need Plasma COVID19 recovered patient Primary N,Rahul Amin🇮🇳,2020-02-04 00:00:00,India
1327992711983587331,RT Uh oh,Chad Guertin,2020-02-04 00:00:00,Canada
1327992724977557505,RT We together,Proud American,2020-02-04 00:00:00,USA
1327992734817411073,RT ResultsCanadaConference starting And guess still register COVID19 CdnPoli SundayVibes SundayM,Results Canada,2020-02-04 00:00:00,Canada
1327992767176347648,RT The OECD ArtificialIntelligence Policy Observatory includes details 300 AI strategies 60 countries,Himanshu Negi,2020-02-04 00:00:00,India
1327992771374964736,RT Fauci tells several months since President Trump physically attended coronavirus task,catherineAnne,2020-02-04 00:00:00,Canada
1327992783722917888,OR COVID19 era nice know ABx,ElishaTargonsky,2020-02-04 00:00:00,Canada
1327992784935145472,RT I wish trump tried fight coronavirus hard fighting democracy,~Amy~gdala,2020-02-04 00:00:00,USA
1327992808251170816,Battling coronavirus COVID tests doubled Delhi doctors airlifted joins,IndiaToday,2020-02-04 00:00:00,India
1327992814609854466,RT NEW Chilling video El Paso jail inmates hired move bodies COVID19 deceased patients mobile overflow morgue,🏳️‍🌈 💛i can’t even💛 🏳️‍🌈 ⚖️,2020-02-04 00:00:00,USA
1327992828161449985,RT Trudeau saying purpose Coronavirus The Great Reset The Cabal coming hiding https,musical_cookie🇨🇦🇺🇸,2020-02-04 00:00:00,Canada
1327992856187908098,RT Covid Covid Covid Covid By way November 4 hear anymore There something happening,Linda Choquette,2020-02-04 00:00:00,Canada
1327992866711367680,RT Fauci tells several months since President Trump physically attended coronavirus task,B Trizzle,2020-02-04 00:00:00,USA
1327992909229121537,RT More unintended consequences covid approach,Lord Commander of the Elite Shitposting Battalion,2020-02-04 00:00:00,USA
1327992926094278656,CoronaWatch NEW YORK Corona update Total Cases 561K Total Deaths,SchoolFinds,2020-02-04 00:00:00,India
1327992929013665798,Its beautiful I love Also sorry still lockdown,Burhan Khalid,2020-02-04 00:00:00,Pakistan
1327992951948107776,RT We decided beginning stay independent get direct support OperationWarpSpeed U,Chris Pruet,2020-02-04 00:00:00,USA
1327992977239797760,RT Reopening schools causes R transmission rate surge Transmission rises 24 within month children returning,Rover,2020-02-04 00:00:00,Pakistan
1327992980159016962,RT I wish trump tried fight coronavirus hard fighting democracy,Elle,2020-02-04 00:00:00,USA
1327993028942901249,RT Giveaway Alert Want win 500 amazon giftcard Follow step Follow Retweet amp likes,Sharon,2020-02-04 00:00:00,USA
1327993029827825666,RT Patna Need Blood Type At AIIMS Hospital Blood Component Need Plasma COVID19 recovered p,Bhargav(^.^),2020-02-04 00:00:00,India
1327993031698632704,RT said want Covid vaccine He said many people Even television,BhawaniSingh❤️🤍💙,2020-02-04 00:00:00,USA
1327993091970707457,RT I wish trump tried fight coronavirus hard fighting democracy,Tom Wolf,2020-02-04 00:00:00,USA
1327993098157379584,RT This simply apathy weaponizing COVID sadism,seekerofjustice,2020-02-04 00:00:00,USA
1327993117988036608,RT We decided beginning stay independent get direct support OperationWarpSpeed U,Owner Of A Lonely 💜,2020-02-04 00:00:00,USA
1327993132844277760,RT The German Government new COVID19 campaign clever dare I say funny,Stuffed Teddy,2020-02-04 00:00:00,Canada
1327993168114057217,RT Dear Delhites please read last 12 tweets HM Ji regarding covid19 situation Delhi amp Thank,Samar Singh SSRF - Bollywood pe thukta hai India,2020-02-04 00:00:00,India
1327993171427487744,CoronaWatch FLORIDA Corona update Total Deaths CoronaUpdates,SchoolFinds,2020-02-04 00:00:00,India
1327993176557228032,RT Reminded video particular reason,Janeal Dame,2020-02-04 00:00:00,USA
1327993198313156609,RT I wish trump tried fight coronavirus hard fighting democracy,Håkon Dreyer,2020-02-04 00:00:00,Norway
1327993206391283718,RT trying conduct exams forcefully 20 days air pollution crisis amp COVID19 situation immat,Ânonymous 🙃,2020-02-04 00:00:00,India
1327993228428238850,RT I wish trump tried fight coronavirus hard fighting democracy,Ma Li,2020-02-04 00:00:00,USA
1327993271159644161,RT Delhi recorded highest coronavirus cases last 24 hrs among states 96 deaths Delhi CM,Sachin Raghav | 🇮🇳 | सचिन राघव |,2020-02-04 00:00:00,India
1327993273068244992,RT I wish trump tried fight coronavirus hard fighting democracy,mishita,2020-02-04 00:00:00,Canada
1327993302537310209,RT THIS IS BRILLIANT Hilarious German government ad fight Great War 2020 COVID19,Kimberley Hunter,2020-02-04 00:00:00,Canada
1327993322196127744,RT The German Government new COVID19 campaign clever dare I say funny,Jennifer,2020-02-04 00:00:00,Canada
1327993335655636993,RT The president attended coronavirus task force meeting least 5 months,Atoussa,2020-02-04 00:00:00,USA
1327993339887534080,RT PLEASE START CARING SO PEOPLE STOP DYING STOP GATHERING LIVES ARE AT RISK StayHome Covid19MB,Cdn Dude,2020-02-04 00:00:00,Canada
1327993347487756294,It way Criminal negligence part Trump administration enablers na,Ketchup Investor,2020-02-04 00:00:00,Canada
1327993352059453440,RT Delhi Need Blood Type At Sant Parmanand Hospital Blood Component Need Plasma COVID19 reco,Doghli Duniya,2020-02-04 00:00:00,India
1327993407608852480,RT The family former Obama admin official Patrick Hidalgo 41 told death due heart failure They found,Janeal Dame,2020-02-04 00:00:00,USA
1327993407827009537,RT I wish trump tried fight coronavirus hard fighting democracy,lizzie,2020-02-04 00:00:00,Canada
1327993434259513344,Remember everyone still pandemic mask SocialDistancing COVID19,MELINDA LOWERY,2020-02-04 00:00:00,USA
1327993436138508290,We take restaurant since lockdown,JeLynn the Unshaken,2020-02-04 00:00:00,USA
1327993447106613248,I pretty sure one thing The Biden Administration would done differently spent months downplaying,Richard W.,2020-02-04 00:00:00,USA
1327993459131568129,RT Meanwhile The Richest cricketer world Lockdown viratkholi https,chetan chaudhary --follow for follow back,2020-02-04 00:00:00,India
1327993467042193409,RT For hospitals full crowd Ontario ICU beds usually close full When provi,Kim McDonald-Taylor,2020-02-04 00:00:00,Canada
1327993474256424960,RT said want Covid vaccine He said many people Even television,ProudPatriot2A,2020-02-04 00:00:00,USA
1327993496037371909,RT The number children coronavirus risen significantly second wave compared firs,Hamyth Hameed,2020-02-04 00:00:00,Pakistan
1327993502765035529,RT The president attended coronavirus task force meeting least 5 months,Linda Choquette,2020-02-04 00:00:00,Canada
1327993509522051076,CATCH proud part global research study COVID19 affecting people live w,CATCH Cohort Canada,2020-02-04 00:00:00,Canada
1327993523610787841,Thanks covid coping series supporting resilience research doe youth Wellbeing,Dr.Christine Wekerle,2020-02-04 00:00:00,Canada
1327993534214004736,Good morning Linda Have warm amp snuggly day,Sylvia,2020-02-04 00:00:00,Canada
1327993536260812803,My God Can talk,~Amy~gdala,2020-02-04 00:00:00,USA
1327993537682579458,CoronaWatch 3476 NEW CASES IN Arizona Corona update Total Cases 273053 Total Deaths 6300,SchoolFinds,2020-02-04 00:00:00,India
1327993544099979271,IMAGINE developed first world nation Only third world authoritarian nation could something,Tomas Paulsberg 🇳🇴,2020-02-04 00:00:00,Norway
1327993570301763587,RT 1 The media reporting coronavirus cases spreading I guess means Fauci et al blew Pe,We The People,2020-02-04 00:00:00,USA
1327993574462550016,RT The notion Canadians tolerate mandates masks lockdown ms stop COVID19 insulting Canadians,Rodney 🇨🇦,2020-02-04 00:00:00,Canada
1327993584344248321,RT NEW Chilling video El Paso jail inmates hired move bodies COVID19 deceased patients mobile overflow morgue,GENERAL STRIKE NOW,2020-02-04 00:00:00,USA
1327993596428099584,Joe Biden first move combat COVID19 pandemic I go every governor u,CDN BUSINESS JOURNAL,2020-02-04 00:00:00,Canada
1327993599947124736,RT My friend best reporting lockdowns coronavirus profiteers Check,Work The Trade,2020-02-04 00:00:00,USA
1327993610906775552,RT This guy lost mind Childerns teachers dying coronavirus wants keep schoo,Hamyth Hameed,2020-02-04 00:00:00,Pakistan
1327993630896910337,Pelosi Hosts Welcome Dinner For New Democrats As Cities Lock Down Due To Pandemic As state local officials ac,Rich Mitchell,2020-02-04 00:00:00,USA
1327993643517571077,RT Neglecting concerns criminal defendants dementia odds strategy places human,Dementia Justice,2020-02-04 00:00:00,Canada
1327993665227264001,RT The president attended coronavirus task force meeting least five months said one senior administratio,EdSraca,2020-02-04 00:00:00,Canada
1327993665462153217,Mother died suddenly hours starting feel ill sounds like pulmonary embolism arrhythmia,Blessing Without Interference,2020-02-04 00:00:00,USA
1327993685716459520,RT US reported coronavirus cases deaths,Celestebyrne,2020-02-04 00:00:00,USA
1327993686614044674,RT I love It offers hopeful view future makes seem relatively easy get,Martin Delaney,2020-02-04 00:00:00,Canada
1327993714409570307,RT Wanted good volunteers believe pandemic HT whoever made COVID19,NetNewsBuzz,2020-02-04 00:00:00,USA
1327993728632549379,RT 1 The media reporting coronavirus cases spreading I guess means Fauci et al blew Pe,Darren,2020-02-04 00:00:00,USA
1327993734328328193,CoronaWatch ALASKA Corona update Total Cases CoronaUpdates,SchoolFinds,2020-02-04 00:00:00,India
1327993740745732097,RT A necessary reminder Donald McNeil Jr Flattening curve slowing thi,Peter W. Singer,2020-02-04 00:00:00,USA
1327993785947709446,Islington baptism service halted police due lockdown rules,News Bht,2020-02-04 00:00:00,India
1327993832168960001,RT Mr They youth peace mind sort relaxation They struggling since day,Umair Arif,2020-02-04 00:00:00,Pakistan
1327993833771175937,I think might I thinking video,"Jennifer Depew, RD",2020-02-04 00:00:00,USA
1327993838154166272,RT Where Does healing Come From Christian Faith COVID19 coronavirus,Shirley Fine Lee,2020-02-04 00:00:00,USA
1327993849562718208,It say past celebrations probably Covid19,Jane Holden,2020-02-04 00:00:00,Canada
1327993904331943937,RT I wish trump tried fight coronavirus hard fighting democracy,Ragamuffin,2020-02-04 00:00:00,Norway
1327993912649273346,RT Uh oh,iroots.org 🕵🏾,2020-02-04 00:00:00,USA
1327993937957621761,RT So based article I tweeted China heard life lockdown sou,Ms. M,2020-02-04 00:00:00,USA
1327993940113457152,RT The actively supporting community COVID19 I met Sarsanghchalak Dr Mohan Bhagwat shar,Aparna 👒,2020-02-04 00:00:00,India
1327993943573852166,RT He care,Don Davis,2020-02-04 00:00:00,USA
1327993946220486657,RT interesting,OSMS,2020-02-04 00:00:00,USA
1327993946623127554,RT JUST IN Brett Giroir confirms Washington Post report Pres Trump attended coronavirus task force meeting,TahinoYuquiyu,2020-02-04 00:00:00,USA
1327993956353785858,This Coronavirus Surge Does Not Have Be So Horrific,Lynn Lessard,2020-02-04 00:00:00,USA
1327993977249746944,RT Dedicated teams visit private hospitals Delhi inspection availability COVID19 medical infra,askrishna,2020-02-04 00:00:00,India
1327993985307185153,RT Trudeau saying purpose Coronavirus The Great Reset The Cabal coming hiding https,OSMS,2020-02-04 00:00:00,USA
1327994013983649793,It Traumatizing Coronavirus Deaths Are Climbing Again The New York Times,#JusticeReformNow #KAG,2020-02-04 00:00:00,USA
1327994019251707905,RT Trudeau NOT trusted He practically rubbing hands together Friday T,CanadianMom73🇨🇦,2020-02-04 00:00:00,Canada
1327994078592634885,RT Jack Chow ambassador global Bush administration We opportunity twice past e,Our Children Deserve Better,2020-02-04 00:00:00,USA
1327994079259615233,RT You go church safe The government trying keep alive global pandemic,Rowan,2020-02-04 00:00:00,Canada
1327994088881225728,RT If let gov bully amp threaten deciding gather family fucking stup,Art  Biddulph,2020-02-04 00:00:00,Canada
1327994104949723136,RT The Washington Post reports Trump coronavirus task force meeting five months longer receives,Proud Great Grandmother,2020-02-04 00:00:00,USA
1327994113791242244,Despite many claims real evidence traditional Chinese medicine TCM effective prevent,The Desi Science Page,2020-02-04 00:00:00,India
1327994135207432192,Minsiters pondered one,Motasim Bajwa,2020-02-04 00:00:00,Pakistan
1327994164605116418,RT THE GREAT RESET THEY PLAN TO RESET EVERYTHING Yes With lockdown people say need AI replace,bevrobertson,2020-02-04 00:00:00,Canada
1327994185635540992,RT Dear World The Indian govt fallen much hatred Muslims amp feeding Kashmiris every day Modi,Muhammad Umar Siddiqi,2020-02-04 00:00:00,Pakistan
1327994200655327235,Thanks I always super social types always going since lockdown dark winter ahea,LauraBabcock,2020-02-04 00:00:00,Canada
1327994202144313344,RT CLASSY The former prime minister New Zealand blocked exposing close ties Beijing,Ann Markström Ⓟ,2020-02-04 00:00:00,Sweden
1327994226467069952,RT Anomalies must investigated If US Attys PA worse banana republi,🇺🇸🙏 Pray for America ❤,2020-02-04 00:00:00,USA
1327994230569132033,Not mention improbable two people household one less 30 years age le,Blessing Without Interference,2020-02-04 00:00:00,USA
1327994268498206720,RT It never late 25thAmendment Because already stopped governing favour delivering news bulletins,Scarletswitch,2020-02-04 00:00:00,Canada
1327994279650865154,World crossed million mark Coronavirus pandemic deaths across globe majority United,The News Today Pakistan,2020-02-04 00:00:00,Pakistan
1327994302325198857,RT Radiation therapy COVID19 era AIRO Italian national society effort radonc fightc,Gil Morgan,2020-02-04 00:00:00,Sweden
1327994319278645250,RT Another reason NOT get faux Peace Train You roiled country debilitating anguish f,We The People,2020-02-04 00:00:00,USA
1327994342724788225,RT COVID19 HIGH increases Nov 15th Confirmed cases MD deaths neg te,Kat,2020-02-04 00:00:00,USA
1327994343332855810,RT More oxygen cylinders High Flow Nasal Cannula necessary equipments made available Delhi Government Cent,askrishna,2020-02-04 00:00:00,India
1327994363402620928,Rand Paul COVID Genocide Americans disturbing Doctor reacts Rand Paul suggestion,Linda Dawsey,2020-02-04 00:00:00,USA
1327994375012458498,RT Why media amp doctors want Hammer government allowing Covid spread Why Hammer Canadians,"cathyb ""True Patriot love in all thy sons command""",2020-02-04 00:00:00,Canada
1327994436345864194,And I follow ALL protocols since began If I wear seatbelt drive speed lim,JP,2020-02-04 00:00:00,USA
1327994442322763776,RT Ontario reporting cases COVID19 Locally 364 new cases Toronto 308 Peel 125 York,Sheela Rama,2020-02-04 00:00:00,Canada
1327994459833790476,RT Diwali magic Nidhi Razdan goes crusader demanding lockdown punish citizens Kejriwal perfor,Nupur J Sharma,2020-02-04 00:00:00,India
1327994483854766081,RT This heartbreaking I get pandemic fatigue I tired But 7 people died 202 residents staff inf,Christy CeeCK,2020-02-04 00:00:00,Canada
1327994509129551874,NO LOCKDOWN PLEASE GOVERNMENT FROM THE CENTER TO END THE DIVISIVENESS IN THIS COUNTRY,Vidal,2020-02-04 00:00:00,USA
1327994520559038464,RT 1 The media reporting coronavirus cases spreading I guess means Fauci et al blew Pe,Give A Hoot,2020-02-04 00:00:00,USA
1327994521230118912,RT StayHome Don socialize people outside household Don go sake getting We nee,Bowler Hutz,2020-02-04 00:00:00,Canada
1327994536350638080,RT Minister Health still including amount deaths daily tweets Today 29 lives lost,Christy CeeCK,2020-02-04 00:00:00,Canada
1327994544512765952,RT IndiaViolatingLOC At time entire world making efforts prevent spread novel coronavirus tr,~Harry,2020-02-04 00:00:00,Pakistan
1327994557825486851,RT I dunno seems disingenuous keep quoting Republicans say want included Republican legislators,Eloden,2020-02-04 00:00:00,USA
1327994561067700224,RT NEW Chilling video El Paso jail inmates hired move bodies COVID19 deceased patients mobile overflow morgue,TyreeB 🏳️‍🌈✊🏿,2020-02-04 00:00:00,USA
1327994571612168192,We locked 4 months even come close eradicating virus ANY c,ALPHA LOGICIAN 🇺🇸/🇨🇦,2020-02-04 00:00:00,Canada
1327994572400635907,RT While 130 Secret Service agents quarantined due coronavirus four stuck shopping Tiffany Trump Wo,Roula Hatz,2020-02-04 00:00:00,Canada
1327994585210040320,RT Stock sales CEO similar concerns another COVID19 Multiple executives,Char Gail,2020-02-04 00:00:00,USA
1327994602658418689,severe pandemic food shortages occur essential workers become ill learn survival kits learn abo,Diet Success & Weight Loss Coach,2020-02-04 00:00:00,USA
1327994609012596736,RT Just kind coordination like see lives citizens stake,Rohit,2020-02-04 00:00:00,India
1327994619443912704,RT Yeah 98 survival Rate Thats Mio people might survive Sometimes wondering peoples maths,Richard Lambert,2020-02-04 00:00:00,Canada
1327994646199480328,RT Donald Trump attended coronavirus task force meeting least five months said one senior administration,TyreeB 🏳️‍🌈✊🏿,2020-02-04 00:00:00,USA
1327994680580124672,If Justin stopped hundreds daily flight isolating Christmas wou,HomenusRevelio3,2020-02-04 00:00:00,Canada
1327994703502077952,RT As Gov Tim Walz imposed new restrictions restaurants bars private gatherings Tuesday GOP congr,Bette Anderson,2020-02-04 00:00:00,USA
1327994762675294209,RT Senator Rand Paul accused nation top infectious disease expert Dr Fauci glossing science w,Search4Truth&ReleaseTheKraken ⭐️⭐️⭐️,2020-02-04 00:00:00,USA
1327994766919921665,RT The Deep State,🤔Bastian Balthazar Bux🇺🇸🏳️‍🌈,2020-02-04 00:00:00,USA
1327994768463302656,RT Minks Denmark testing positive mutant strain virus readily destroyed COVID antibodie,Syed Usman सैय्यद उस्मान,2020-02-04 00:00:00,India
1327994811815759876,Omg creepy,🤔Bastian Balthazar Bux🇺🇸🏳️‍🌈,2020-02-04 00:00:00,USA
1327994817381470210,Verified Best Diwali gift Lakshya What I without love,Saahil Murli Menghani,2020-02-04 00:00:00,India
1327994821148090368,RT CLASSY The former prime minister New Zealand blocked exposing close ties Beijing,Thérèse 🇺🇸,2020-02-04 00:00:00,USA
1327994835089821697,RT happy diwali Keep bursting bubbles misleading news silent cries helpless,Saahil Murli Menghani,2020-02-04 00:00:00,India
1327994871555133441,RT 1 The media reporting coronavirus cases spreading I guess means Fauci et al blew Pe,🇺🇸Jill Jordan 🇺🇸,2020-02-04 00:00:00,USA
1327994875468423169,RT The actively supporting community COVID19 I met Sarsanghchalak Dr Mohan Bhagwat shar,Himālaya Kashyap,2020-02-04 00:00:00,India
1327994877162909696,Kinda miss initial days Lockdown,Wanderer,2020-02-04 00:00:00,India
1327994896129593344,RT Girls want boyfriend girls want six week mandatory lockdown 5000 stimulus per person,Edgy Wolf Man ™ 🐺🎃,2020-02-04 00:00:00,Canada
1327994897530544128,RT Do realize sinister,KRAKEN-Elect KSISK #WEaretheKRAKEN,2020-02-04 00:00:00,USA
1327994937963528192,Also remember sumedh went Pune lockdown iv Mallika mentioning Mummy Papa,Jahnavi,2020-02-04 00:00:00,India
1327994940232781824,RT 1 The media reporting coronavirus cases spreading I guess means Fauci et al blew Pe,Grateful American,2020-02-04 00:00:00,USA
1327994961304776704,RT It administration less year enough coronavirus vaccines immuni,Rob ⭐️⭐️⭐️”✋”,2020-02-04 00:00:00,USA
1327994995651973121,RT Donald Trump attended coronavirus task force meeting least five months said one senior administration,davekim98,2020-02-04 00:00:00,Canada
1327995004355309570,RT Trump said today I going lockdown wants explain prison works,election delighted (former elect. depression),2020-02-04 00:00:00,USA
1327995048802193409,Lockdown seems brought Tamim intent back,Priyansh,2020-02-04 00:00:00,India
1327995057308397569,RT I wait president cares hundreds thousands Americans died actually DO someth,Oldguy🥋🌊,2020-02-04 00:00:00,USA
1327995060407865344,RT Delhi recorded highest coronavirus cases last 24 hrs among states 96 deaths Delhi CM,Spirit of Congress ✋,2020-02-04 00:00:00,India
1327995073401909249,The latest The CG Daily Press Thanks coronavirus,Carlos A. Garavito,2020-02-04 00:00:00,Canada
1327995087725469697,EXPLOSIVE AD Olivia Troye VP lead staffer She put heart amp soul job After whil,save DEMOCRACY,2020-02-04 00:00:00,USA
1327995108961050624,RT The end era Veteran Bengali actor Soumitra Chatterjee died age 85 He tested coronavirus posit,ARhan,2020-02-04 00:00:00,India
1327995112723521538,RT NEW Chilling video El Paso jail inmates hired move bodies COVID19 deceased patients mobile overflow morgue,Suzanne Regalado,2020-02-04 00:00:00,USA
1327995114766135296,This BIGGEST DROP ON RECORD Ontario daily cases 1581 yesterday 1248,Ottawop,2020-02-04 00:00:00,Canada
1327995126346633219,RT Uh oh,President-Elect Howard Roark,2020-02-04 00:00:00,USA
1327995190917935111,Early cheer much needed,The Curator,2020-02-04 00:00:00,USA
1327995214179545088,RT Some provinces looking easy way There easy way We need hard lockdown lasting least 4 week,Krystina Ali,2020-02-04 00:00:00,Canada
1327995222090014720,RT JUST IN Brett Giroir confirms Washington Post report Pres Trump attended coronavirus task force meet,Kat,2020-02-04 00:00:00,USA
1327995232772874240,Coronavirus Illinois updates new confirmed probable cases 166 additional deaths reporte,Top U.S. & World News🗽,2020-02-04 00:00:00,USA
1327995233406169089,RT NEW Chilling video El Paso jail inmates hired move bodies COVID19 deceased patients mobile overflow morgue,GinaTee💙,2020-02-04 00:00:00,USA
1327995252687429633,RT told judge people bc pandemic fatigue need see families I wo instead I p,Morag O'Hanlon,2020-02-04 00:00:00,Canada
1327995293921648640,RT BREAKING Ontario reporting new COVID19 cases today decrease cases reported yesterday,Joanna 🇨🇦🐾,2020-02-04 00:00:00,Canada
1327995315849363456,RT The actively supporting community COVID19 I met Sarsanghchalak Dr Mohan Bhagwat shar,SunilJoshiUk,2020-02-04 00:00:00,India
1327995330743443457,RT The German Government new COVID19 campaign clever dare I say funny,A. Saboor Khilji,2020-02-04 00:00:00,Pakistan
1327995339178127360,RT Fauci tells several months since President Trump physically attended coronavirus task,Jeanne Godfrey,2020-02-04 00:00:00,Canada
1327995346547458051,RT Watch AFL president Gil McGowan response Kenney weak insufficient COVID19 measures,ǝʎǝsʇɐʞ,2020-02-04 00:00:00,Canada
1327995368387334145,UVA researcher makes discoveries concerning MS,NFLCSFacts,2020-02-04 00:00:00,USA
1327995409860616199,Many COVIDIOTS Karens lecturing us masks apparently lazy basic exercise coronavirus,Gray Goth ⚫️ 🏴‍☠️,2020-02-04 00:00:00,USA
1327995440927686657,RT Captain SirTom Moore 100 Launches Campaign Help Lonely Frightened People During Pandemic Lockdown,Richard Lambert,2020-02-04 00:00:00,Canada
1327995444614606849,Was always part NWO plan Wake stupor people They want control means possible,Janet Mihoci,2020-02-04 00:00:00,USA
1327995454643171328,This disease like diseases stop herd immunity Vaccination effective global history starting,Nick Motora,2020-02-04 00:00:00,USA
1327995459349196801,RT Do think MPPs could override call lockdown Ontario Or maybe medical amp commun,Krystina Ali,2020-02-04 00:00:00,Canada
1327995459667898368,RT It normal fatigued end people give race see finis,Kat,2020-02-04 00:00:00,USA
1327995465057644549,RT An average Americans day losing lives coronavirus death rate soars,Donna,2020-02-04 00:00:00,USA
1327995478022172675,Great German commercial,Cindy Hardy,2020-02-04 00:00:00,USA
1327995483713835008,RT Ontario reporting cases COVID19 Locally 364 new cases Toronto 308 Peel 125 York,Ilamaran Nagarasa,2020-02-04 00:00:00,Canada
1327995503359954944,Admitted Covid The Great Reset go hand hand Agenda21,Independent,2020-02-04 00:00:00,USA
1327995511471792128,RT Trudeau saying purpose Coronavirus The Great Reset The Cabal coming hiding https,A.A,2020-02-04 00:00:00,Canada
1327995513128579074,Source This could vaccination one number companies testing,Deplorable Chump for Trump,2020-02-04 00:00:00,USA
1327995542903820288,This great,"Athena, Goddess of music love❤️",2020-02-04 00:00:00,USA
1327995546594811906,RT Just kind coordination like see lives citizens stake,Satyam mishra ⚒️,2020-02-04 00:00:00,India
1327995559618088960,RT Diwali magic Nidhi Razdan goes crusader demanding lockdown punish citizens Kejriwal perfor,Abhijeet 🇮🇳,2020-02-04 00:00:00,India
1327995594158247936,RT Trudeau saying purpose Coronavirus The Great Reset The Cabal coming hiding https,Marcus,2020-02-04 00:00:00,Canada
1327995682528124930,RT Do realize sinister,President Elect - Glitch,2020-02-04 00:00:00,USA
1327995706926276609,Shah takes charge Delhi Covid war 750 ICU beds double tests AmitShah Delh Covid19,The Hawk,2020-02-04 00:00:00,India
1327995720411078657,You congratulated Beijing Biden know one human trafficking son laptop You know big guy,President Elect Angela,2020-02-04 00:00:00,USA
1327995723506360320,RT I wish trump tried fight coronavirus hard fighting democracy,Homebrew 🇨🇦,2020-02-04 00:00:00,Canada
1327995742145966081,What wine pairs well abject failure,Kyle Ashley,2020-02-04 00:00:00,Canada
1327995755286601728,RT I wait president cares hundreds thousands Americans died actually DO someth,Steve,2020-02-04 00:00:00,USA
1327995761116794881,RT MOTHER OF GOD El Paso nurse horrifying story hospital situation There COVID room nicknamed pit,TyreeB 🏳️‍🌈✊🏿,2020-02-04 00:00:00,USA
1327995766221246465,RT Tomorrow meeting Provincial Education Ministers discuss prevailing condition COVID 19 In opinio,Sajjad,2020-02-04 00:00:00,Pakistan
1327995768855257088,Rural areas,Kennedy Verigo,2020-02-04 00:00:00,USA
1327995777696870401,BioNTech founder U ur ahin Turkish Muslim came across research paper novel coronavirus outbreak Ch,IBTimes 🇮🇳,2020-02-04 00:00:00,India
1327995790707535878,RT Because vacuous globalist shill world leaders often revealing Watch,Marcus,2020-02-04 00:00:00,Canada
1327995798181834758,RT GOODBYE TRUMP SWAMP Blocked Oversight COVID19 Rescue Funds For Months READ,Inspector Gadget,2020-02-04 00:00:00,Canada
1327995833955069952,RT Because vacuous globalist shill world leaders often revealing Watch,Work The Trade,2020-02-04 00:00:00,USA
1327995839902609408,RT Fauci tells Jake Tapper several months since Trump last attended coronavirus task force meetin,Richard W.,2020-02-04 00:00:00,USA
1327995857497694208,Schmidt We saw blustering buffoonery allies see That laugh public That,save DEMOCRACY,2020-02-04 00:00:00,USA
1327995866897125379,RT We entering era Bodies collecting physical data via range devices im,commie lee jones,2020-02-04 00:00:00,Canada
1327995876439191552,RT askcdc Can catch covid19 eyes We wear masks us dont cover eyes,RobinVotesBlue,2020-02-04 00:00:00,USA
1327995879060631552,RT Do see Doug said Because alive us right This I feel every day,Krystina Ali,2020-02-04 00:00:00,Canada
